ticket_id,created_at,category,severity,assigned_group,resolution_days,sla_breach
52976,2025-01-22 02:00:00,Network,Low,Team A,0.3,0
52977,2025-04-03 12:00:00,Application,High,Team B,2.48,0
52978,2025-05-08 17:00:00,Endpoint,Medium,Team D,3.48,1
52979,2025-03-17 06:00:00,Database,High,Team D,4.31,1
52980,2025-05-15 01:00:00,Endpoint,Critical,Team A,6.16,1
52981,2025-04-12 22:00:00,Network,Low,Team B,5.32,1
52982,2025-02-11 04:00:00,Endpoint,Medium,Team A,0.75,0
52983,2025-01-21 04:00:00,Network,High,Team B,0.62,0
52984,2025-05-24 00:00:00,Database,High,Team C,1.01,0
52985,2025-03-25 14:00:00,Network,Low,Team A,1.25,0
52986,2025-01-08 05:00:00,Database,Low,Team C,0.53,0
52987,2025-03-19 18:00:00,Database,Low,Team A,0.18,0
52988,2025-02-27 13:00:00,Endpoint,High,Team C,2.14,0
52989,2025-03-02 22:00:00,Access,Low,Team B,0.38,0
52990,2025-02-13 21:00:00,Access,Low,Team B,4.93,1
52991,2025-04-19 08:00:00,Access,Low,Team B,0.68,0
52992,2025-06-23 10:00:00,Application,Low,Team D,0.44,0
52993,2025-02-02 16:00:00,Endpoint,Critical,Team B,0.43,0
52994,2025-05-01 08:00:00,Network,Low,Team A,0.68,0
52995,2025-01-11 07:00:00,Access,Low,Team B,1.89,0
52996,2025-03-09 22:00:00,Endpoint,Low,Team D,7.66,1
52997,2025-04-15 10:00:00,Application,High,Team C,1.33,0
52998,2025-01-31 05:00:00,Endpoint,Low,Team D,1.83,0
52999,2025-04-11 23:00:00,Network,Low,Team D,3.7,1
